species,haul_id,stratum,lat,long,depth,year,wtcpue
dungeness,2.00703E+11,40.5-549,36.965,-122.3952778,214.5,2007,3.076430134
dungeness,2.00703E+11,40.5-549,36.89444444,-122.2477778,264,2007,0.194026475
dungeness,2.00703E+11,40.5-183,35.54444444,-121.2022222,147.3,2007,0.465786017
dungeness,2.00703E+11,35.5-183,35.18416667,-120.9383333,145.7,2007,0.332108881
dungeness,2.00703E+11,43.5-183,41.88888889,-124.4763889,122.3,2007,82.84361463
dungeness,2.00703E+11,43.5-549,41.6025,-124.5163889,419.7,2007,0.184259871
dungeness,2.00703E+11,43.5-183,41.53055556,-124.4130556,113.3,2007,5.370677111
dungeness,2.00703E+11,43.5-549,41.29388889,-124.42,190.1,2007,6.798568867
dungeness,2.00703E+11,43.5-183,40.78194444,-124.4472222,146.1,2007,1.273605603
dungeness,2.00703E+11,43.5-549,41.02722222,-124.3769444,214,2007,4.2356611
dungeness,2.00703E+11,43.5-183,40.54027778,-124.5516667,104,2007,3.372620834
dungeness,2.00703E+11,43.5-183,40.55333333,-124.4861111,83,2007,7.184506134
dungeness,2.00703E+11,43.5-183,40.51083333,-124.5863889,113.8,2007,0.604469076
dungeness,2.00703E+11,40.5-549,38.31416667,-123.5155556,272.3,2007,0.430935744
dungeness,2.00703E+11,40.5-183,38.4625,-123.3686111,114.9,2007,3.871209098
dungeness,2.00703E+11,40.5-183,38.39916667,-123.2941667,103.7,2007,4.982387159
dungeness,2.00703E+11,40.5-183,38.29083333,-123.1430556,86.6,2007,1.273844144
dungeness,2.00703E+11,40.5-183,38.26527778,-123.1497222,89.3,2007,2.564167077
dungeness,2.00703E+11,40.5-183,38.17388889,-123.0369444,72.7,2007,4.454527453
dungeness,2.00703E+11,40.5-183,38.07555556,-123.1011111,73.9,2007,9.823568966
dungeness,2.00703E+11,40.5-183,38.16527778,-123.2747222,122,2007,1.91286273
dungeness,2.00703E+11,40.5-183,37.98472222,-123.3063889,117,2007,1.439420258
dungeness,2.00703E+11,40.5-183,37.87805556,-123.3586111,120.4,2007,0.364586763
dungeness,2.00703E+11,40.5-183,37.86,-122.9836111,81.7,2007,12.25398634
dungeness,2.00703E+11,40.5-183,37.36277778,-122.5316667,63.9,2007,2.491742831
dungeness,2.00703E+11,40.5-183,37.56777778,-122.7427778,65.1,2007,6.715844121
dungeness,2.00703E+11,40.5-183,37.00861111,-122.3497222,102.7,2007,1.118283716
dungeness,2.00703E+11,40.5-183,36.94611111,-122.3241667,133.1,2007,3.187953261
dungeness,2.00703E+11,40.5-183,36.82444444,-122.1397222,129.3,2007,0.552743029
dungeness,2.00703E+11,40.5-183,35.9725,-121.5294444,101.7,2007,0.293221262
dungeness,2.00703E+11,40.5-549,35.87055556,-121.5275,321.8,2007,0.73812722
dungeness,2.00703E+11,35.5-183,35.24611111,-120.945,94.3,2007,0.700762521
dungeness,2.00703E+11,35.5-183,34.83527778,-120.7572222,81.2,2007,0.364708162
dungeness,2.00703E+11,35.5-183,34.7225,-120.7377778,67.7,2007,1.905041847
dungeness,2.00803E+11,43.5-183,40.77305556,-124.4369444,107.3,2008,3.468316961
dungeness,2.00803E+11,43.5-549,40.71916667,-124.5308333,398.8,2008,0.30349534
dungeness,2.00803E+11,40.5-183,39.5675,-123.9355556,159,2008,1.386272436
dungeness,2.00803E+11,40.5-183,39.53777778,-123.8563889,101.1,2008,5.962980941
dungeness,2.00803E+11,40.5-183,39.4325,-123.9144444,130.7,2008,19.28419373
dungeness,2.00803E+11,40.5-549,39.11138889,-123.9538889,206.8,2008,8.028899382
dungeness,2.00803E+11,40.5-183,39.11638889,-123.9322222,147.2,2008,2.918665727
dungeness,2.00803E+11,40.5-183,39.01333333,-123.7955556,84.6,2008,26.61579231
dungeness,2.00803E+11,40.5-183,38.97444444,-123.8038889,91.5,2008,25.62294269
dungeness,2.00803E+11,40.5-183,38.77777778,-123.7786111,136.2,2008,0.232361652
dungeness,2.00803E+11,40.5-183,38.44888889,-123.53,178.8,2008,1.422264475
dungeness,2.00803E+11,40.5-183,38.49361111,-123.4013889,116.6,2008,5.495371141
dungeness,2.00803E+11,40.5-183,38.37305556,-123.34,118.2,2008,0.6225653
dungeness,2.00803E+11,40.5-183,38.33027778,-123.1827778,90.6,2008,5.207318865
dungeness,2.00803E+11,40.5-183,38.16972222,-123.0497222,74.9,2008,25.89384983
dungeness,2.00803E+11,40.5-183,38.13722222,-123.0561111,74.2,2008,27.21329781
dungeness,2.00803E+11,40.5-183,38.04333333,-123.2230556,112.4,2008,30.5747663
dungeness,2.00803E+11,40.5-183,37.93444444,-123.0980556,89.4,2008,53.67393024
dungeness,2.00803E+11,40.5-549,37.3325,-122.8744444,216.6,2008,70.03403869
dungeness,2.00803E+11,40.5-183,37.23333333,-122.7758333,175.4,2008,1.182457035
dungeness,2.00803E+11,40.5-183,37.1775,-122.5586111,97.6,2008,5.335395212
dungeness,2.00803E+11,40.5-183,37.05777778,-122.4711111,110.5,2008,2.714327046
dungeness,2.00803E+11,40.5-183,36.765,-121.8719444,84.8,2008,20.10338363
dungeness,2.00803E+11,35.5-183,35.3725,-120.9941667,104.2,2008,0.500383505
dungeness,2.00803E+11,35.5-183,34.58916667,-120.6997222,58.6,2008,0.284819704
dungeness,2.00803E+11,35.5-183,34.72,-120.78,92.9,2008,0.381165071
dungeness,2.00803E+11,43.5-183,41.40444444,-124.2933333,78.6,2008,2.740368863
dungeness,2.00803E+11,40.5-183,39.60972222,-123.8436111,91.7,2008,8.990519371
dungeness,2.00803E+11,40.5-183,39.45194444,-123.8633333,91.7,2008,2.737796707
dungeness,2.00803E+11,40.5-183,39.31472222,-123.9177778,135,2008,0.379714505
dungeness,2.00803E+11,40.5-183,38.27777778,-123.185,90.5,2008,0.700723581
dungeness,2.00803E+11,40.5-183,38.17833333,-123.3408333,143.7,2008,1.76474446
dungeness,2.00803E+11,40.5-183,37.77805556,-122.89,59.8,2008,31.97443732
dungeness,2.00803E+11,40.5-183,37.51944444,-122.6472222,60.4,2008,82.20383954
dungeness,2.00803E+11,40.5-183,37.26805556,-122.7494444,115.7,2008,0.993176711
dungeness,2.00803E+11,40.5-183,37.24666667,-122.5027778,68.1,2008,0.522914402
dungeness,2.00803E+11,40.5-183,36.67111111,-121.965,97,2008,0.30736473
dungeness,2.00803E+11,40.5-183,35.69861111,-121.4044444,101.9,2008,0.69705686
dungeness,2.00803E+11,35.5-183,35.46944444,-121.0944444,100.8,2008,0.363673379
dungeness,2.00803E+11,35.5-183,34.66916667,-120.7363889,70,2008,4.841295826
dungeness,2.00803E+11,43.5-183,41.92111111,-124.5361111,172.8,2008,8.069674067
dungeness,2.00803E+11,43.5-549,41.89222222,-124.5786111,449.5,2008,0.288820231
dungeness,2.00803E+11,43.5-549,40.88805556,-124.4072222,189.1,2008,2.122656001
dungeness,2.00803E+11,43.5-549,41.19666667,-124.3855556,295.6,2008,0.905444583
dungeness,2.00803E+11,43.5-183,41.3375,-124.375,121.3,2008,4.186953003
dungeness,2.00803E+11,43.5-183,41.30833333,-124.2988889,96.5,2008,1.125633957
dungeness,2.00803E+11,43.5-183,40.68083333,-124.4497222,66.7,2008,65.91115497
dungeness,2.00803E+11,40.5-183,39.81083333,-123.9758333,139.2,2008,3.392093086
dungeness,2.00803E+11,40.5-183,38.84194444,-123.7522222,100.3,2008,3.201226663
dungeness,2.00803E+11,40.5-183,38.40027778,-123.3119444,108.1,2008,0.915938452
dungeness,2.00803E+11,40.5-183,38.43277778,-123.3747222,120.1,2008,0.423642213
dungeness,2.00803E+11,40.5-183,37.96388889,-123.3163889,111,2008,0.372714672
dungeness,2.00803E+11,40.5-183,37.39805556,-122.6566667,79.3,2008,2.21584586
dungeness,2.00803E+11,40.5-183,37.40305556,-122.8041667,101.7,2008,1.683694415
dungeness,2.00803E+11,40.5-183,37.09833333,-122.6083333,118.1,2008,0.520331587
dungeness,2.00803E+11,40.5-183,37.1275,-122.4180556,64.5,2008,25.26156895
dungeness,2.00803E+11,40.5-183,36.84722222,-121.93,73.5,2008,0.440898479
dungeness,2.00803E+11,40.5-183,36.72694444,-121.9269444,99.1,2008,1.106427211
dungeness,2.00803E+11,35.5-183,35.04777778,-120.8536111,136.3,2008,0.411731471
dungeness,2.00803E+11,35.5-183,34.94111111,-120.7480556,64.3,2008,0.420075359
dungeness,2.00803E+11,43.5-183,41.80861111,-124.3938889,88.2,2008,4.702790307
dungeness,2.00803E+11,43.5-549,41.99527778,-124.5994444,301.5,2008,0.959424646
dungeness,2.00803E+11,43.5-549,41.43833333,-124.4838889,203.7,2008,6.405615265
dungeness,2.00803E+11,43.5-183,41.48527778,-124.3752778,97.6,2008,4.300985476
dungeness,2.00803E+11,43.5-183,41.40944444,-124.2980556,82.6,2008,4.928699973
dungeness,2.00803E+11,43.5-183,41.16888889,-124.3061111,118.5,2008,0.019358373
dungeness,2.00803E+11,43.5-183,40.59527778,-124.575,157.4,2008,1.557564251
dungeness,2.00803E+11,40.5-183,39.36472222,-123.8422222,67.6,2008,16.37803443
dungeness,2.00803E+11,40.5-183,38.87972222,-123.785,99.9,2008,4.642443426
dungeness,2.00803E+11,40.5-183,38.72277778,-123.7119444,132.4,2008,4.624023554
dungeness,2.00803E+11,40.5-183,38.745,-123.6780556,114.5,2008,0.728809789
dungeness,2.00803E+11,40.5-183,38.51055556,-123.5497222,151.3,2008,0.367414874
dungeness,2.00803E+11,40.5-183,38.50055556,-123.3777778,104.2,2008,10.13491879
dungeness,2.00803E+11,40.5-549,38.12194444,-123.3625,184.7,2008,1.275513318
dungeness,2.00803E+11,40.5-183,38.14472222,-123.1763889,95.3,2008,69.9024133
dungeness,2.00803E+11,40.5-183,38.05722222,-123.1444444,83.7,2008,25.11472348
dungeness,2.00803E+11,40.5-183,37.86527778,-123.0663889,90.8,2008,61.72413623
dungeness,2.00803E+11,40.5-183,37.46972222,-122.6630556,68.7,2008,67.63735995
dungeness,2.00803E+11,40.5-183,37.1075,-122.535,108.8,2008,0.187445447
dungeness,2.00803E+11,40.5-183,37.02583333,-122.5697222,137.2,2008,0.647227673
dungeness,2.00803E+11,40.5-183,37.01194444,-122.4266667,124.7,2008,0.649276981
dungeness,2.00803E+11,40.5-183,36.75555556,-121.9486111,110.4,2008,4.33399283
dungeness,2.00803E+11,35.5-183,34.97138889,-120.7786111,89.3,2008,0.494059644
dungeness,2.00903E+11,43.5-183,41.86805556,-124.4263889,82.4,2009,89.45044024
dungeness,2.00903E+11,43.5-183,41.63222222,-124.4255556,130.9,2009,1.709934108
dungeness,2.00903E+11,43.5-183,41.25944444,-124.2366667,79.5,2009,36.68848853
dungeness,2.00903E+11,43.5-183,41.23027778,-124.2897222,101.9,2009,35.04049311
dungeness,2.00903E+11,43.5-183,40.93944444,-124.3058333,91.6,2009,19.18097793
dungeness,2.00903E+11,40.5-183,39.10666667,-123.7719444,83.3,2009,5.497963699
dungeness,2.00903E+11,40.5-183,38.80972222,-123.7761111,128.9,2009,2.811383504
dungeness,2.00903E+11,40.5-183,38.80555556,-123.7436111,115.4,2009,2.889949131
dungeness,2.00903E+11,40.5-183,38.71277778,-123.7036111,132.9,2009,8.714686476
dungeness,2.00903E+11,40.5-549,38.63333333,-123.7136111,233.2,2009,9.518979091
dungeness,2.00903E+11,40.5-549,38.31805556,-123.5877778,465.1,2009,1.15293529
dungeness,2.00903E+11,40.5-549,38.24944444,-123.4211111,237.8,2009,12.04777484
dungeness,2.00903E+11,40.5-183,38.13694444,-123.1302778,84.6,2009,11.80251632
dungeness,2.00903E+11,40.5-183,37.84305556,-122.8563889,59.7,2009,68.83264979
dungeness,2.00903E+11,40.5-183,37.90527778,-123.3561111,117.1,2009,4.881298411
dungeness,2.00903E+11,40.5-549,37.37305556,-122.8930556,226.9,2009,5.299721775
dungeness,2.00903E+11,40.5-183,37.46138889,-122.7694444,84.4,2009,5.851255592
dungeness,2.00903E+11,40.5-549,37.29722222,-122.8711111,244.1,2009,6.050182274
dungeness,2.00903E+11,40.5-183,37.15388889,-122.4477778,67.8,2009,13.73657393
dungeness,2.00903E+11,40.5-183,37.08527778,-122.5411111,114,2009,2.742226762
dungeness,2.00903E+11,40.5-183,36.835,-121.8688889,65.9,2009,13.41322821
dungeness,2.00903E+11,35.5-183,35.43,-121.0394444,97.9,2009,1.063134328
dungeness,2.00903E+11,35.5-183,34.66583333,-120.7813889,96.2,2009,0.333417043
dungeness,2.00903E+11,43.5-549,41.96972222,-124.5780556,191.2,2009,0.355755447
dungeness,2.00903E+11,43.5-183,41.72222222,-124.355,87.4,2009,0.369871756
dungeness,2.00903E+11,43.5-549,41.07666667,-124.3641667,209.3,2009,0.325999188
dungeness,2.00903E+11,43.5-183,41.09583333,-124.2808333,94.9,2009,3.099182449
dungeness,2.00903E+11,43.5-183,40.68638889,-124.4397222,62.9,2009,3.616821774
dungeness,2.00903E+11,40.5-183,39.74083333,-124.0108333,169.7,2009,0.147160344
dungeness,2.00903E+11,40.5-183,39.67694444,-123.9144444,130.4,2009,11.35479747
dungeness,2.00903E+11,40.5-183,39.61472222,-123.8858333,122.1,2009,26.69567202
dungeness,2.00903E+11,40.5-183,39.15277778,-123.7872222,83,2009,1.389351017
dungeness,2.00903E+11,40.5-183,37.87527778,-123.0155556,84.8,2009,7.441675633
dungeness,2.00903E+11,40.5-183,37.86083333,-122.9872222,81.8,2009,9.008385879
dungeness,2.00903E+11,40.5-183,38.43638889,-123.4380556,134,2009,7.866769245
dungeness,2.00903E+11,40.5-183,38.4425,-123.2530556,84.2,2009,11.0943854
dungeness,2.00903E+11,40.5-183,38.41305556,-123.2319444,86.5,2009,16.69350744
dungeness,2.00903E+11,40.5-183,37.46694444,-122.7433333,84.2,2009,12.6828181
dungeness,2.00903E+11,40.5-183,37.16055556,-122.6175,106.5,2009,10.06788634
dungeness,2.00903E+11,40.5-183,37.02166667,-122.3272222,80,2009,6.225978836
dungeness,2.00903E+11,40.5-183,36.87777778,-122.0769444,81.4,2009,1.908362742
dungeness,2.00903E+11,43.5-183,41.70166667,-124.3258333,75.4,2009,2.481336264
dungeness,2.00903E+11,43.5-549,41.72305556,-124.5169444,416.7,2009,0.400898769
dungeness,2.00903E+11,43.5-183,41.55694444,-124.3991667,108.9,2009,0.8407932
dungeness,2.00903E+11,43.5-183,40.86083333,-124.3136111,78.3,2009,47.32579035
dungeness,2.00903E+11,43.5-183,41.15861111,-124.3255556,133.4,2009,0.157458839
dungeness,2.00903E+11,43.5-183,41.31888889,-124.3508333,114.9,2009,0.627272331
dungeness,2.00903E+11,43.5-549,40.84666667,-124.4372222,277.9,2009,0.404447727
dungeness,2.00903E+11,40.5-183,39.305,-123.8352778,83.9,2009,318.0584947
dungeness,2.00903E+11,40.5-549,38.45444444,-123.6141667,274.5,2009,0.362865464
dungeness,2.00903E+11,40.5-183,38.41416667,-123.5077778,180.3,2009,14.98552482
dungeness,2.00903E+11,40.5-549,38.27527778,-123.4630556,261.2,2009,1.223097831
dungeness,2.00903E+11,40.5-183,38.2325,-123.0652778,73.8,2009,8.6398372
dungeness,2.00903E+11,40.5-183,37.84583333,-123.16,94.8,2009,0.311388178
dungeness,2.00903E+11,40.5-183,37.77083333,-122.9786111,68.6,2009,0.810557584
dungeness,2.00903E+11,40.5-183,37.53277778,-122.7427778,70.5,2009,26.90244025
dungeness,2.00903E+11,40.5-183,37.49083333,-122.9283333,131.8,2009,26.90005362
dungeness,2.00903E+11,40.5-183,37.12666667,-122.4125,60,2009,29.39704091
dungeness,2.00903E+11,40.5-183,37.18138889,-122.4716667,71.6,2009,28.1617942
dungeness,2.00903E+11,40.5-183,37.24944444,-122.6202778,97.5,2009,10.55560552
dungeness,2.00903E+11,40.5-183,37.20277778,-122.6291667,102,2009,10.08997547
dungeness,2.00903E+11,40.5-183,37.16527778,-122.67,117.5,2009,0.695218928
dungeness,2.00903E+11,40.5-183,36.98888889,-122.3816667,120.4,2009,13.47011539
dungeness,2.00903E+11,40.5-183,36.86555556,-122.0511111,81,2009,2.473961751
dungeness,2.00903E+11,35.5-183,34.90583333,-120.7505556,74.7,2009,0.544186457
dungeness,2.00903E+11,35.5-183,34.67333333,-120.7616667,84.8,2009,3.877824429
dungeness,2.00903E+11,43.5-183,41.29361111,-124.2302778,76.6,2009,3.186624328
dungeness,2.00903E+11,43.5-183,41.20583333,-124.3563889,167.1,2009,2.444786698
dungeness,2.00903E+11,43.5-183,40.80361111,-124.3972222,98.2,2009,50.38295511
dungeness,2.00903E+11,43.5-549,40.91722222,-124.4266667,246.9,2009,10.80598915
dungeness,2.00903E+11,43.5-549,40.92666667,-124.4083333,226.4,2009,5.903173886
dungeness,2.00903E+11,43.5-183,41.025,-124.2805556,90.1,2009,36.44805746
dungeness,2.00903E+11,40.5-183,39.4675,-123.8663889,99.5,2009,29.49526656
dungeness,2.00903E+11,40.5-183,39.26888889,-123.8711111,119.3,2009,7.116037629
dungeness,2.00903E+11,40.5-183,38.51055556,-123.3161111,79.1,2009,34.78029799
dungeness,2.00903E+11,40.5-183,38.53888889,-123.5436111,146.9,2009,14.54345927
dungeness,2.00903E+11,40.5-549,38.43972222,-123.5941667,263.3,2009,0.812813955
dungeness,2.00903E+11,40.5-549,38.29527778,-123.4941667,263.1,2009,4.635277644
dungeness,2.00903E+11,40.5-183,38.22861111,-123.3536111,145.9,2009,11.42469253
dungeness,2.00903E+11,40.5-549,38.14416667,-123.3994444,259.2,2009,2.84863315
dungeness,2.00903E+11,40.5-183,38.14305556,-123.0391667,70.7,2009,18.24215549
dungeness,2.00903E+11,40.5-183,38.19055556,-123.0477778,74.6,2009,14.78843366
dungeness,2.00903E+11,40.5-183,38.21972222,-123.1330556,88.7,2009,16.84158379
dungeness,2.00903E+11,40.5-183,38.03944444,-123.2436111,116.4,2009,9.500528744
dungeness,2.00903E+11,40.5-183,37.87527778,-123.1327778,95.8,2009,11.44734293
dungeness,2.00903E+11,40.5-183,37.81194444,-123.0483333,80,2009,6.249881057
dungeness,2.00903E+11,40.5-549,37.46861111,-122.9822222,324.1,2009,1.302295686
dungeness,2.00903E+11,40.5-183,37.90555556,-122.93,66.1,2009,72.05399038
dungeness,2.00903E+11,40.5-183,37.80277778,-122.8652778,60.2,2009,96.719329
dungeness,2.00903E+11,40.5-183,37.41611111,-122.7183333,88.3,2009,7.77643848
dungeness,2.00903E+11,40.5-183,37.2825,-122.7958333,155,2009,12.52319204
dungeness,2.00903E+11,40.5-183,37.15833333,-122.5891667,106.1,2009,8.623990859
dungeness,2.00903E+11,40.5-183,37.08888889,-122.5658333,115.5,2009,3.437761058
dungeness,2.00903E+11,40.5-183,37.00083333,-122.5327778,155.5,2009,8.574806668
dungeness,2.00903E+11,40.5-183,35.58333333,-121.2122222,90.8,2009,0.681248186
dungeness,2.00903E+11,40.5-183,35.52722222,-121.1561111,98.2,2009,0.562474575
dungeness,2.00903E+11,35.5-183,34.98194444,-120.7508333,65.5,2009,0.691581368
dungeness,2.00903E+11,35.5-183,35.16416667,-120.88,95.4,2009,1.220553821
dungeness,2.01003E+11,43.5-183,41.95972222,-124.3516667,59.4,2010,31.87918598
dungeness,2.01003E+11,43.5-183,41.86777778,-124.4813889,135,2010,13.76228057
dungeness,2.01003E+11,43.5-183,41.75333333,-124.38,99.8,2010,14.40378515
dungeness,2.01003E+11,43.5-183,41.69527778,-124.4075,117.3,2010,4.544967021
dungeness,2.01003E+11,43.5-183,41.62833333,-124.4030556,113.1,2010,5.362713343
dungeness,2.01003E+11,43.5-549,41.22055556,-124.3838889,219.7,2010,7.512179643
dungeness,2.01003E+11,43.5-183,41.07,-124.2983333,107.8,2010,3.277180994
dungeness,2.01003E+11,43.5-1280,40.89027778,-124.6694444,656.6,2010,0.224857697
dungeness,2.01003E+11,40.5-549,40.05111111,-124.2505556,235.7,2010,22.11850428
dungeness,2.01003E+11,40.5-183,39.36944444,-123.86,95.9,2010,15.33489471
dungeness,2.01003E+11,40.5-183,39.23916667,-123.8052778,70.2,2010,14.15394477
dungeness,2.01003E+11,40.5-183,39.01055556,-123.8294444,102.1,2010,10.77885986
dungeness,2.01003E+11,40.5-183,38.90361111,-123.7725,82.7,2010,46.16581025
dungeness,2.01003E+11,40.5-183,38.76722222,-123.7416667,129.8,2010,5.635000597
dungeness,2.01003E+11,40.5-183,38.58638889,-123.6483333,168,2010,23.28132729
dungeness,2.01003E+11,40.5-183,38.40083333,-123.1813889,68.4,2010,39.87530841
dungeness,2.01003E+11,40.5-183,38.46277778,-123.2383333,64,2010,62.40461798
dungeness,2.01003E+11,40.5-183,38.40444444,-123.2316667,89.8,2010,23.26806238
dungeness,2.01003E+11,40.5-549,38.37722222,-123.5233333,205.5,2010,16.6014819
dungeness,2.01003E+11,40.5-183,38.34777778,-123.4413889,167.2,2010,19.68683382
dungeness,2.01003E+11,40.5-183,37.93888889,-123.4225,135.2,2010,36.62260606
dungeness,2.01003E+11,40.5-183,37.85194444,-123.2230556,101.9,2010,12.43750521
dungeness,2.01003E+11,40.5-183,37.92138889,-123.0544444,78.5,2010,66.64519291
dungeness,2.01003E+11,40.5-183,37.84388889,-122.9769444,79.1,2010,25.98435956
dungeness,2.01003E+11,40.5-549,37.40805556,-122.925,289,2010,3.084539809
dungeness,2.01003E+11,40.5-183,37.4025,-122.8066667,104.5,2010,18.56091673
dungeness,2.01003E+11,40.5-183,37.30222222,-122.7972222,130.8,2010,16.21162451
dungeness,2.01003E+11,40.5-183,36.99083333,-122.2636111,69.9,2010,8.974438749
dungeness,2.01003E+11,35.5-183,35.10333333,-120.7666667,59.1,2010,1.751192335
dungeness,2.01003E+11,43.5-183,41.78416667,-124.4058333,110.1,2010,2.611122934
dungeness,2.01003E+11,43.5-549,41.72305556,-124.5302778,451.2,2010,0.240322485
dungeness,2.01003E+11,43.5-183,41.60083333,-124.4422222,141.8,2010,1.780247284
dungeness,2.01003E+11,43.5-549,41.00361111,-124.3902778,234.1,2010,3.040865718
dungeness,2.01003E+11,43.5-183,40.95833333,-124.3077778,96.9,2010,14.37424358
dungeness,2.01003E+11,43.5-183,40.93972222,-124.365,140.3,2010,20.29624858
dungeness,2.01003E+11,43.5-183,40.9075,-124.2783333,75.7,2010,21.89134178
dungeness,2.01003E+11,43.5-549,40.7725,-124.505,344.2,2010,0.984449552
dungeness,2.01003E+11,43.5-183,40.55083333,-124.4705556,64.8,2010,46.23032515
dungeness,2.01003E+11,43.5-183,40.55138889,-124.6002778,142.6,2010,2.154008479
dungeness,2.01003E+11,40.5-183,40.10916667,-124.2847222,165.2,2010,42.58852305
dungeness,2.01003E+11,40.5-183,39.885,-124.1075,136.8,2010,0.371151701
dungeness,2.01003E+11,40.5-549,39.74972222,-124.0344444,185.3,2010,5.293228707
dungeness,2.01003E+11,40.5-183,39.45055556,-123.8611111,96.3,2010,9.669361364
dungeness,2.01003E+11,40.5-183,38.79194444,-123.7861111,131,2010,8.588463425
dungeness,2.01003E+11,40.5-549,38.57583333,-123.6783333,220.3,2010,1.316736753
dungeness,2.01003E+11,40.5-183,38.61861111,-123.5327778,114.9,2010,21.23905287
dungeness,2.01003E+11,40.5-183,38.48222222,-123.5516667,172.9,2010,25.70657305
dungeness,2.01003E+11,40.5-549,38.25111111,-123.4369444,263.3,2010,15.02557483
dungeness,2.01003E+11,40.5-183,38.34083333,-123.1530556,80.4,2010,24.20615635
dungeness,2.01003E+11,40.5-183,37.97888889,-123.1866667,105.4,2010,19.37965019
dungeness,2.01003E+11,40.5-183,37.54388889,-122.9872222,163,2010,5.866521119
dungeness,2.01003E+11,40.5-549,37.21305556,-122.8522222,316.6,2010,25.96087359
dungeness,2.01003E+11,40.5-183,37.43361111,-122.6463889,74.3,2010,3.12722074
dungeness,2.01003E+11,40.5-183,37.06277778,-122.5072222,115,2010,43.97376625
