Dataset: West Coast Triennial,,,,,,
Species Name: Chinook salmon (Oncorhynchus tshawytscha),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
073-198901-196,46.5-150,46.32,-124.35,104,1989,0
073-198901-197,46.5-50,46.32,-124.25,64,1989,0.172202905670794
073-198901-198,46.5-150,46.31,-124.53,137,1989,0
073-198901-218,47.5-150,47.56,-124.93,168,1989,0
073-198901-199,46.5-150,46.3,-124.6,172,1989,0
073-198901-221,47.5-150,47.89,-125.17,176,1989,0
073-198901-200,46.5-150,46.58,-124.57,196,1989,0
073-198901-222,47.5-150,47.9,-125.11,157,1989,0
073-198901-201,46.5-250,46.57,-124.53,201,1989,0
073-198901-223,47.5-150,47.9,-125.03,126,1989,0
073-198901-202,46.5-150,46.57,-124.47,132,1989,0
073-198901-224,47.5-150,47.89,-124.93,104,1989,0.657454545454545
073-198901-203,46.5-50,46.56,-124.41,93,1989,0
073-198901-225,47.5-50,47.89,-124.83,71,1989,0
073-198901-204,46.5-150,46.57,-124.28,101,1989,0
073-198901-226,47.5-150,47.97,-125.51,168,1989,0
073-198901-205,46.5-50,46.89,-124.48,82,1989,0
073-198901-227,47.5-150,47.99,-125.45,163,1989,0
073-198901-206,46.5-50,46.9,-124.56,99,1989,0
073-198901-229,47.5-150,47.96,-125.15,157,1989,0
073-198901-207,46.5-150,46.9,-124.62,113,1989,0
073-198901-230,47.5-150,47.97,-125.01,115,1989,1.12811579776865
073-198901-208,46.5-150,46.9,-124.72,137,1989,0
073-198901-231,47.5-150,47.97,-124.96,102,1989,0
073-198901-209,46.5-150,46.87,-124.78,155,1989,0
073-198901-232,47.5-50,47.97,-124.84,62,1989,0
073-198901-211,47.5-150,47.23,-124.78,141,1989,0
073-198901-233,48.5-50,48.23,-124.89,75,1989,0
073-198901-212,47.5-150,47.22,-124.73,124,1989,0
073-198901-234,48.5-50,48.3,-124.86,91,1989,0
073-198901-213,47.5-50,47.22,-124.64,93,1989,1.21299690507407
073-198901-235,48.5-250,48.23,-124.95,210,1989,0
073-198901-214,47.5-50,47.22,-124.56,73,1989,0
073-198901-236,48.5-150,48.23,-125.08,124,1989,0
073-198901-215,47.5-50,47.56,-124.64,66,1989,0
073-198901-237,48.5-150,48.23,-125.17,128,1989,0
073-198901-216,47.5-150,47.56,-124.84,119,1989,0
073-198901-238,48.5-150,48.32,-124.97,163,1989,0
073-198901-217,47.5-150,47.56,-124.88,139,1989,0
073-198901-239,48.5-150,48.32,-125.2,181,1989,0
073-198901-240,48.5-250,48.25,-125.21,219,1989,0
073-198901-242,48.5-150,48.21,-125.37,102,1989,0
073-198901-243,48.5-150,48.23,-125.45,132,1989,0
073-198901-245,48.5-250,48.26,-125.81,256,1989,0
073-198901-248,48.5-150,48.33,-125.65,144,1989,0
073-198901-249,48.5-150,48.31,-125.55,139,1989,0
073-198901-250,48.5-150,48.33,-125.47,134,1989,0
073-198901-251,48.5-150,48.39,-125.78,146,1989,0
037-199202-003,40.5-150,40.73,-124.46,102,1992,5.28317043780961
037-199202-004,40.5-250,40.72,-124.51,269,1992,0
037-199202-005,40.5-250,40.89,-124.41,221,1992,2.03409245230658
037-199202-008,41.5-250,41.24,-124.4,234,1992,0
037-199202-009,41.5-150,41.26,-124.38,161,1992,1.32343350497038
037-199202-010,41.5-50,41.26,-124.29,93,1992,3.83410337037836
037-199202-011,41.5-50,41.24,-124.22,70,1992,3.58293838862559
037-199202-012,41.5-50,41.55,-124.31,71,1992,1.18325884636181
037-199202-013,41.5-50,41.59,-124.37,97,1992,0.430728691598257
037-199202-014,41.5-150,41.56,-124.43,128,1992,0
037-199202-015,41.5-250,41.57,-124.47,203,1992,0
037-199202-016,41.5-250,41.9,-124.53,205,1992,0
037-199202-017,41.5-150,41.91,-124.48,117,1992,1.42960974056788
037-199202-018,41.5-50,41.9,-124.42,79,1992,2.01581107004298
037-199202-019,41.5-50,41.91,-124.38,64,1992,0
037-199202-020,42.5-50,42.23,-124.47,97,1992,0.26100161346452
037-199202-021,42.5-150,42.24,-124.52,134,1992,0
037-199202-022,42.5-250,42.23,-124.6,227,1992,0
037-199202-023,42.5-250,42.56,-124.72,258,1992,0
037-199202-024,42.5-150,42.58,-124.68,143,1992,0
037-199202-025,42.5-150,42.55,-124.61,108,1992,0
037-199202-026,42.5-50,42.57,-124.5,64,1992,0
037-199202-027,42.5-150,42.71,-124.63,119,1992,0.403975403975404
037-199202-028,42.5-250,42.71,-124.71,201,1992,0
037-199202-029,42.5-50,42.73,-124.6,79,1992,0
037-199202-030,43.5-50,43.05,-124.52,68,1992,1.27032847986175
037-199202-031,43.5-150,43.06,-124.57,104,1992,0
037-199202-032,43.5-150,43.05,-124.62,123,1992,0
037-199202-033,43.5-250,43.07,-124.77,201,1992,0
037-199202-034,43.5-250,43.08,-124.85,241,1992,0
037-199202-035,43.5-150,43.25,-124.66,159,1992,0
037-199202-036,43.5-250,43.25,-124.72,219,1992,0
037-199202-037,43.5-350,43.56,-124.64,348,1992,0
037-199202-038,43.5-150,43.58,-124.53,174,1992,0
037-199202-039,43.5-150,43.55,-124.48,139,1992,0
037-199202-040,43.5-150,43.59,-124.33,102,1992,0
037-199202-041,43.5-50,43.59,-124.28,82,1992,0
037-199202-042,43.5-50,43.9,-124.25,82,1992,0
037-199202-043,43.5-150,43.92,-124.3,102,1992,0
037-199202-044,43.5-150,43.91,-124.49,128,1992,0
037-199202-045,43.5-150,43.93,-124.52,141,1992,0
037-199202-046,43.5-250,43.9,-124.59,201,1992,0
037-199202-047,43.5-250,43.9,-124.68,221,1992,0
037-199202-053,44.5-50,44.23,-124.41,93,1992,0
037-199202-048,43.5-250,43.89,-124.81,223,1992,0
037-199202-054,44.5-50,44.24,-124.35,86,1992,0
037-199202-049,44.5-250,44.25,-124.92,203,1992,0
037-199202-055,44.5-50,44.21,-124.29,77,1992,0
037-199202-050,44.5-150,44.24,-124.82,119,1992,0
037-199202-056,44.5-50,44.59,-124.29,79,1992,0
037-199202-051,44.5-50,44.22,-124.57,99,1992,0
037-199202-057,44.5-50,44.58,-124.34,77,1992,0
037-199202-052,44.5-150,44.24,-124.5,101,1992,0
037-199202-059,44.5-150,44.58,-124.6,190,1992,0
037-199202-060,44.5-350,44.57,-124.66,300,1992,0
037-199202-061,44.5-350,44.57,-124.75,335,1992,0
037-199202-062,44.5-350,44.57,-124.8,362,1992,0
037-199202-063,44.5-150,44.82,-124.4,146,1992,0
037-199202-064,44.5-150,44.84,-124.32,132,1992,0
037-199202-065,44.5-150,44.81,-124.29,115,1992,0
037-199202-066,44.5-50,44.83,-124.17,71,1992,0
037-199202-067,44.5-50,44.82,-124.13,60,1992,0
037-199202-068,44.5-150,44.9,-124.18,101,1992,0
037-199202-069,44.5-150,44.91,-124.24,124,1992,0
037-199202-070,44.5-150,44.91,-124.31,148,1992,0
037-199202-071,44.5-150,44.91,-124.38,165,1992,0
037-199202-072,44.5-250,44.9,-124.44,207,1992,0
037-199202-073,44.5-150,44.98,-124.3,161,1992,0
037-199202-074,45.5-150,45.01,-124.22,137,1992,0
037-199202-075,44.5-50,44.98,-124.15,95,1992,0
037-199202-076,45.5-150,45.15,-124.13,104,1992,0
037-199202-077,45.5-150,45.17,-124.18,137,1992,0
037-199202-078,45.5-150,45.15,-124.24,165,1992,0
037-199202-080,45.5-50,45.24,-124.1,86,1992,0
037-199202-081,45.5-150,45.26,-124.17,124,1992,0
037-199202-082,45.5-150,45.24,-124.22,157,1992,0
037-199202-083,45.5-150,45.33,-124.23,161,1992,0
037-199202-084,45.5-50,45.34,-124.12,99,1992,0
037-199202-085,45.5-50,45.31,-124.06,71,1992,0
037-199202-086,45.5-150,45.56,-124.14,101,1992,0
037-199202-087,45.5-150,45.55,-124.19,126,1992,0
037-199202-088,45.5-150,45.57,-124.34,159,1992,0
037-199202-089,45.5-150,45.57,-124.4,187,1992,0
037-199202-090,45.5-150,45.56,-124.4,192,1992,0
037-199202-092,45.5-150,45.68,-124.39,157,1992,0
037-199202-093,45.5-150,45.65,-124.29,144,1992,0
037-199202-094,45.5-150,45.63,-124.2,119,1992,0
037-199202-095,45.5-50,45.65,-124.14,97,1992,0
037-199202-096,45.5-50,45.66,-124.08,75,1992,0
037-199202-097,45.5-50,45.89,-124.07,70,1992,0
037-199202-098,45.5-50,45.92,-124.12,82,1992,0.161615497556593
037-199202-099,45.5-50,45.9,-124.19,99,1992,0
037-199202-100,45.5-150,45.91,-124.28,126,1992,0.361425896307764
037-199202-101,45.5-150,45.9,-124.35,143,1992,0
037-199202-102,45.5-150,45.9,-124.43,148,1992,0
037-199202-103,45.5-150,45.88,-124.49,154,1992,0
037-199202-105,45.5-150,45.99,-124.63,177,1992,0
037-199202-106,46.5-150,46,-124.53,154,1992,0
037-199202-107,45.5-150,45.98,-124.45,146,1992,0
037-199202-108,45.5-150,45.99,-124.39,139,1992,0
037-199202-109,45.5-150,45.98,-124.33,130,1992,0
037-199202-110,45.5-150,45.99,-124.29,123,1992,0
037-199202-111,45.5-50,45.98,-124.21,91,1992,0
037-199202-112,46.5-50,46.24,-124.25,73,1992,0.62851586915758
037-199202-113,46.5-150,46.24,-124.32,117,1992,0
037-199202-114,46.5-150,46.23,-124.38,141,1992,0
037-199202-115,46.5-250,46.23,-124.41,260,1992,0
037-199202-116,46.5-50,46.32,-124.24,57,1992,1.11557615502194
037-199202-117,46.5-150,46.32,-124.37,123,1992,0
037-199202-118,46.5-150,46.32,-124.42,132,1992,0
037-199202-119,46.5-150,46.32,-124.52,134,1992,0
037-199202-120,46.5-150,46.34,-124.59,159,1992,0
037-199202-121,46.5-150,46.47,-124.48,137,1992,0
037-199202-122,46.5-50,46.5,-124.38,88,1992,0.605564065115948
037-199202-123,46.5-50,46.47,-124.27,59,1992,0
037-199202-124,46.5-50,46.56,-124.25,55,1992,0.5632803455616
037-199202-125,46.5-50,46.58,-124.4,88,1992,0.367381706341723
037-199202-126,46.5-150,46.59,-124.47,126,1992,0
037-199202-127,46.5-150,46.57,-124.52,183,1992,0
037-199202-128,46.5-250,46.57,-124.58,230,1992,0
037-199202-129,46.5-50,46.91,-124.47,73,1992,0
037-199202-130,46.5-50,46.91,-124.56,97,1992,2.03113652868555
037-199202-131,46.5-150,46.89,-124.62,108,1992,0.340583029923082
037-199202-132,46.5-150,46.92,-124.72,132,1992,0
037-199202-133,46.5-150,46.89,-124.77,148,1992,0
037-199202-135,47.5-150,47.24,-124.86,183,1992,0
037-199202-136,47.5-50,47.22,-124.56,71,1992,0
037-199202-137,47.5-50,47.26,-124.65,93,1992,0
037-199202-162,47.5-50,47.98,-124.95,97,1992,0
037-199202-138,47.5-150,47.24,-124.74,124,1992,0
037-199202-164,48.5-150,48.23,-125.44,126,1992,0
037-199202-139,47.5-150,47.24,-124.79,144,1992,0
037-199202-166,48.5-250,48.24,-125.8,256,1992,0
037-199202-140,47.5-150,47.56,-125.02,198,1992,0
037-199202-168,48.5-150,48.34,-125.75,148,1992,0
037-199202-142,47.5-150,47.56,-124.87,132,1992,0
037-199202-169,48.5-150,48.34,-125.65,141,1992,0
037-199202-143,47.5-150,47.58,-124.85,117,1992,0
037-199202-170,48.5-150,48.31,-125.54,135,1992,0
037-199202-144,47.5-50,47.56,-124.65,66,1992,0.673029675843893
037-199202-171,48.5-150,48.33,-125.47,132,1992,0
037-199202-145,47.5-50,47.72,-124.71,60,1992,0.643299749302304
037-199202-172,48.5-150,48.33,-125.3,113,1992,2.92329314298395
037-199202-146,47.5-50,47.76,-124.77,75,1992,0
037-199202-173,48.5-150,48.34,-125.25,181,1992,0
037-199202-147,47.5-150,47.73,-124.95,119,1992,0
037-199202-174,48.5-150,48.31,-125.21,185,1992,0
037-199202-148,47.5-150,47.75,-125.03,148,1992,0
037-199202-175,48.5-250,48.31,-124.99,201,1992,0
037-199202-149,47.5-150,47.73,-125.06,176,1992,0
037-199202-176,48.5-50,48.33,-124.84,75,1992,0.421498924557891
037-199202-150,47.5-50,47.87,-124.81,71,1992,0
037-199202-177,48.5-50,48.25,-124.89,79,1992,0.630538988908088
037-199202-151,47.5-50,47.89,-124.92,99,1992,0.379294957608211
037-199202-178,48.5-250,48.24,-124.95,205,1992,0
037-199202-152,47.5-150,47.89,-125.03,123,1992,0
037-199202-179,48.5-150,48.23,-124.99,187,1992,0
037-199202-153,47.5-150,47.91,-125.11,152,1992,0
037-199202-180,48.5-150,48.24,-125.06,121,1992,0
037-199202-159,47.5-150,47.97,-125.13,144,1992,0
037-199202-182,48.5-250,48.25,-125.21,209,1992,0
037-199202-160,47.5-150,47.99,-125.03,117,1992,0
037-199202-183,48.5-50,48.61,-125.06,90,1992,0.433252098564852
037-199202-161,47.5-50,47.99,-124.85,60,1992,0.217391304347826
037-199202-184,48.5-150,48.59,-125.12,108,1992,1.40147015147015
037-199202-185,48.5-150,48.59,-125.16,110,1992,1.21128164975222
037-199202-186,48.5-150,48.58,-125.26,121,1992,3.06650979119334
037-199202-187,48.5-150,48.59,-125.32,132,1992,2.92209200716424
037-199202-188,48.5-150,48.59,-125.41,137,1992,0
037-199202-189,48.5-150,48.58,-125.53,137,1992,0
037-199202-190,48.5-150,48.6,-126.1,154,1992,0
037-199202-191,48.5-150,48.57,-126.14,188,1992,0
037-199202-192,48.5-50,48.92,-125.59,93,1992,0
037-199202-193,48.5-150,48.91,-125.69,101,1992,0
037-199202-195,48.5-50,48.93,-125.93,57,1992,1.5880529126907
037-199202-196,48.5-50,48.92,-126.02,68,1992,0.378772054420632
037-199202-197,48.5-50,48.92,-126.11,86,1992,0
037-199202-198,48.5-150,48.91,-126.18,108,1992,0.671138731613595
037-199202-199,48.5-150,48.92,-126.24,124,1992,0
037-199202-200,48.5-150,48.91,-126.31,141,1992,0
037-199202-201,48.5-150,48.9,-126.47,168,1992,0
037-199202-202,48.5-150,48.88,-126.51,188,1992,0
083-199201-046,36.5-50,36.73,-121.87,70,1992,0
083-199201-049,36.5-50,36.89,-122.07,60,1992,0
083-199201-055,36.5-50,36.98,-122.28,77,1992,0
083-199201-057,37.5-150,37.07,-122.45,101,1992,0
083-199201-059,37.5-150,37.07,-122.63,137,1992,0
083-199201-060,37.5-150,37.08,-122.66,188,1992,0
083-199201-061,37.5-150,37.14,-122.69,130,1992,0
083-199201-062,37.5-150,37.16,-122.6,104,1992,0.699202516005841
083-199201-063,37.5-150,37.15,-122.55,101,1992,0
083-199201-066,37.5-50,37.23,-122.52,80,1992,6.13051847052934
083-199201-067,37.5-50,37.24,-122.6,97,1992,0.253469718817592
083-199201-070,37.5-150,37.23,-122.77,168,1992,0
083-199201-072,37.5-150,37.31,-122.8,128,1992,0
083-199201-073,37.5-50,37.32,-122.66,93,1992,0
083-199201-074,37.5-50,37.33,-122.51,60,1992,0
083-199201-075,37.5-50,37.31,-122.57,77,1992,0.568878973786949
083-199201-076,37.5-50,37.31,-122.61,88,1992,3.34904456888101
083-199201-077,37.5-50,37.41,-122.62,70,1992,0
083-199201-079,37.5-50,37.39,-122.73,88,1992,0
083-199201-080,37.5-50,37.48,-122.58,55,1992,0.442949257078778
083-199201-082,37.5-50,37.49,-122.71,70,1992,0.820571759906398
083-199201-083,37.5-50,37.5,-122.85,93,1992,0
083-199201-084,37.5-150,37.48,-122.89,113,1992,0
083-199201-086,37.5-150,37.4,-122.81,102,1992,0
083-199201-088,37.5-50,37.58,-122.8,70,1992,0
083-199201-089,37.5-50,37.57,-122.85,88,1992,0
083-199201-090,37.5-150,37.58,-122.92,102,1992,0
083-199201-091,37.5-50,37.65,-122.82,57,1992,0
083-199201-092,37.5-50,37.65,-122.95,68,1992,0
083-199201-094,37.5-150,37.63,-123.05,135,1992,0
083-199201-095,37.5-150,37.75,-123.18,123,1992,0
083-199201-096,37.5-150,37.72,-123.12,104,1992,0
083-199201-097,37.5-50,37.73,-122.97,59,1992,0
083-199201-098,37.5-50,37.74,-122.94,57,1992,0
083-199201-099,37.5-50,37.81,-122.87,57,1992,0.820587081787191
083-199201-100,37.5-50,37.82,-122.94,66,1992,0.401471274139936
083-199201-101,37.5-50,37.81,-123.05,79,1992,1.95424043403769
083-199201-103,37.5-50,37.83,-123.15,86,1992,0.311583173405687
083-199201-104,37.5-150,37.82,-123.24,101,1992,0
083-199201-106,37.5-150,37.81,-123.31,128,1992,0
083-199201-107,37.5-50,37.9,-123.19,95,1992,0.650554410528619
083-199201-108,37.5-50,37.91,-123.09,88,1992,0
083-199201-111,37.5-50,37.9,-122.93,62,1992,2.34685073339085
083-199201-112,37.5-50,37.98,-123.12,82,1992,0.297537306600751
083-199201-113,37.5-50,37.99,-123.16,95,1992,1.52669777086573
083-199201-114,37.5-150,37.9,-123.35,112,1992,0
083-199201-116,37.5-150,37.98,-123.21,104,1992,0
083-199201-117,37.5-150,37.99,-123.3,113,1992,0
083-199201-118,37.5-150,37.99,-123.36,106,1992,0
083-199201-120,38.5-150,38.07,-123.24,113,1992,0
083-199201-121,38.5-50,38.07,-123.12,75,1992,0
083-199201-122,38.5-50,38.08,-123.18,95,1992,1.18154017236586
083-199201-123,38.5-150,38.06,-123.29,128,1992,0.61992135507515
083-199201-124,38.5-150,38.06,-123.34,168,1992,0
083-199201-127,38.5-150,38.23,-123.31,126,1992,0
083-199201-146,38.5-150,38.74,-123.7,123,1992,0
083-199201-128,38.5-150,38.24,-123.23,102,1992,0
083-199201-147,38.5-50,38.73,-123.57,73,1992,0
083-199201-129,38.5-50,38.23,-123.19,95,1992,0
083-199201-148,38.5-50,38.89,-123.77,88,1992,0
083-199201-130,38.5-50,38.25,-123.12,84,1992,0
083-199201-149,38.5-150,38.91,-123.83,108,1992,0
083-199201-131,38.5-50,38.24,-123.06,62,1992,0
083-199201-150,38.5-150,38.89,-123.88,135,1992,0
083-199201-153,38.5-350,38.9,-123.95,305,1992,0
083-199201-132,38.5-50,38.39,-123.19,73,1992,0
083-199201-155,39.5-50,39.08,-123.79,86,1992,0
083-199201-133,38.5-50,38.41,-123.27,93,1992,0
083-199201-156,39.5-50,39.06,-123.83,99,1992,0
083-199201-134,38.5-150,38.4,-123.33,110,1992,0.196389702633259
083-199201-157,39.5-150,39.06,-123.91,130,1992,0
083-199201-135,38.5-150,38.41,-123.43,139,1992,0
083-199201-159,39.5-50,39.24,-123.81,71,1992,0
083-199201-137,38.5-150,38.39,-123.49,177,1992,0
083-199201-160,39.5-150,39.23,-123.85,112,1992,0
083-199201-138,38.5-250,38.4,-123.56,216,1992,0
083-199201-161,39.5-150,39.41,-123.9,124,1992,0
083-199201-139,38.5-350,38.56,-123.68,326,1992,0
083-199201-162,39.5-150,39.41,-123.96,176,1992,0
083-199201-141,38.5-50,38.58,-123.41,82,1992,0
083-199201-165,39.5-150,39.59,-123.93,161,1992,0
083-199201-142,38.5-150,38.57,-123.49,119,1992,0
083-199201-166,39.5-150,39.56,-123.88,117,1992,0
083-199201-143,38.5-150,38.57,-123.56,139,1992,0.473324106233515
083-199201-167,39.5-150,39.75,-123.89,101,1992,0
083-199201-144,38.5-250,38.74,-123.82,252,1992,0
083-199201-175,40.5-150,40.08,-124.25,144,1992,1.21008678050912
083-199201-145,38.5-150,38.72,-123.74,134,1992,0
083-199201-176,40.5-250,40.08,-124.28,265,1992,0.28188825266299
083-199201-179,40.5-150,40.57,-124.62,163,1992,0
083-199201-181,40.5-150,40.55,-124.57,124,1992,4.68722310827574
083-199201-183,41.5-150,41.07,-124.35,187,1992,4.60793752674369
083-199201-184,41.5-150,41.06,-124.34,165,1992,0.427512280218519
083-199201-185,41.5-150,41.08,-124.3,106,1992,2.00295171832174
083-199201-186,41.5-50,41.39,-124.23,66,1992,1.50539895839675
083-199201-187,41.5-50,41.42,-124.29,79,1992,0.780987845691055
083-199201-188,41.5-50,41.39,-124.34,91,1992,0
083-199201-189,41.5-150,41.41,-124.4,113,1992,1.16553219560825
083-199201-191,41.5-50,41.73,-124.34,82,1992,1.53144134891642
083-199201-192,41.5-150,41.75,-124.39,110,1992,3.11997270023887
083-199201-193,41.5-250,41.73,-124.47,207,1992,0
083-199201-194,42.5-50,42.06,-124.41,77,1992,0.190992995051034
083-199201-195,42.5-150,42.06,-124.46,102,1992,0.546590821143874
083-199201-196,42.5-150,42.09,-124.51,119,1992,0
083-199201-199,42.5-50,42.39,-124.57,86,1992,5.03295861349256
083-199201-201,42.5-250,42.89,-124.85,263,1992,0
083-199201-202,42.5-250,42.9,-124.8,223,1992,0
083-199201-203,42.5-150,42.9,-124.72,143,1992,0
083-199201-204,42.5-150,42.92,-124.68,113,1992,0
083-199201-205,43.5-50,43.42,-124.39,82,1992,0
083-199201-206,43.5-150,43.41,-124.45,101,1992,0
083-199201-207,43.5-150,43.41,-124.53,119,1992,1.96621970087674
083-199201-208,43.5-250,43.4,-124.64,205,1992,0
083-199201-209,43.5-350,43.73,-124.64,337,1992,0
083-199201-210,43.5-150,43.74,-124.54,177,1992,0
083-199201-211,43.5-150,43.73,-124.31,102,1992,0
083-199201-212,43.5-150,43.73,-124.39,112,1992,0.246501054476733
083-199201-213,43.5-150,43.72,-124.49,134,1992,0
083-199201-215,44.5-50,44.05,-124.79,95,1992,0
083-199201-216,44.5-150,44.05,-124.75,110,1992,0
083-199201-217,44.5-50,44.06,-124.21,57,1992,0
083-199201-218,44.5-50,44.08,-124.29,82,1992,0
083-199201-219,44.5-150,44.05,-124.4,113,1992,0
083-199201-220,44.5-150,44.07,-124.46,119,1992,0
083-199201-221,44.5-150,44.07,-124.53,128,1992,0
083-199201-222,44.5-150,44.06,-124.58,128,1992,0
083-199201-223,44.5-50,44.41,-124.25,66,1992,0
083-199201-224,44.5-50,44.4,-124.42,77,1992,0.597245643620011
083-199201-225,44.5-150,44.41,-124.61,113,1992,0
083-199201-227,44.5-250,44.39,-124.8,278,1992,0
083-199201-228,44.5-150,44.39,-124.75,159,1992,0
083-199201-229,44.5-150,44.41,-124.69,128,1992,0
083-199201-230,44.5-50,44.42,-124.49,84,1992,0
083-199201-231,44.5-150,44.4,-124.55,102,1992,0.527494643900539
083-199201-232,44.5-50,44.74,-124.25,82,1992,0.447312506989258
083-199201-233,44.5-150,44.72,-124.31,102,1992,0
083-199201-234,44.5-150,44.74,-124.38,115,1992,0
083-199201-235,44.5-150,44.75,-124.46,137,1992,0
083-199201-236,44.5-150,44.75,-124.53,165,1992,0
083-199201-237,44.5-250,44.73,-124.58,223,1992,0
083-199201-239,45.5-50,45.05,-124.1,84,1992,0
083-199201-240,45.5-150,45.07,-124.18,126,1992,0
083-199201-241,45.5-150,45.07,-124.25,161,1992,0
083-199201-244,45.5-350,45.08,-124.54,344,1992,0
083-199201-245,45.5-50,45.41,-124.11,91,1992,0.119866708220459
083-199201-246,45.5-150,45.39,-124.17,124,1992,2.17677273866199
083-199201-247,45.5-150,45.42,-124.22,152,1992,0
083-199201-248,45.5-150,45.4,-124.27,172,1992,0
083-199201-250,45.5-150,45.48,-124.28,161,1992,0
083-199201-251,45.5-150,45.5,-124.2,128,1992,0
083-199201-252,45.5-50,45.47,-124.11,95,1992,1.06998025561296
083-199201-253,45.5-50,45.5,-124.07,75,1992,0
083-199201-254,45.5-50,45.72,-124.05,71,1992,0
083-199201-255,45.5-150,45.74,-124.2,115,1992,0
083-199201-256,45.5-150,45.74,-124.26,139,1992,0
083-199201-258,45.5-150,45.74,-124.41,152,1992,0
083-199201-259,45.5-150,45.74,-124.57,198,1992,0
083-199201-262,45.5-50,45.8,-124.05,68,1992,0
083-199201-263,45.5-50,45.82,-124.13,90,1992,0.592850915431561
083-199201-264,45.5-150,45.82,-124.2,113,1992,0.480730369822045
083-199201-265,45.5-150,45.82,-124.26,135,1992,0
083-199201-266,45.5-150,45.82,-124.37,150,1992,0
083-199201-267,45.5-150,45.82,-124.43,154,1992,0
083-199201-268,45.5-150,45.74,-124.47,176,1992,0
083-199201-269,45.5-150,45.73,-124.5,185,1992,0
083-199201-270,45.5-150,45.81,-124.6,174,1992,0
083-199201-271,46.5-50,46.07,-124.09,66,1992,1.81783390738615
083-199201-272,46.5-50,46.07,-124.19,88,1992,0
083-199201-274,46.5-150,46.06,-124.43,135,1992,0
083-199201-273,46.5-150,46.07,-124.35,123,1992,0
083-199201-275,46.5-150,46.07,-124.49,143,1992,0
083-199201-276,46.5-150,46.06,-124.54,144,1992,0
083-199201-277,46.5-150,46.08,-124.63,179,1992,0
083-199201-278,46.5-250,46.05,-124.71,234,1992,0
083-199201-279,46.5-150,46.14,-124.61,165,1992,0
083-199201-280,46.5-150,46.14,-124.53,139,1992,0
083-199201-281,46.5-150,46.15,-124.45,128,1992,0
083-199201-282,46.5-50,46.13,-124.27,95,1992,0
083-199201-283,46.5-50,46.16,-124.2,73,1992,0
083-199201-284,46.5-50,46.39,-124.28,66,1992,4.58543889200824
083-199201-285,46.5-150,46.42,-124.42,108,1992,1.82252388134741
083-199201-286,46.5-150,46.4,-124.47,126,1992,0
083-199201-287,46.5-150,46.41,-124.53,148,1992,0
083-199201-288,46.5-250,46.39,-124.57,219,1992,0
083-199201-289,46.5-50,46.73,-124.34,64,1992,0.397167782845091
083-199201-290,46.5-50,46.74,-124.4,77,1992,0.646723899618306
083-199201-291,46.5-50,46.72,-124.48,95,1992,0.988463261648746
083-199201-292,46.5-150,46.73,-124.81,192,1992,0
083-199201-293,46.5-150,46.73,-124.73,161,1992,0
083-199201-294,46.5-150,46.72,-124.65,137,1992,1.39008136064434
083-199201-295,47.5-50,47.06,-124.56,75,1992,0
083-199201-297,47.5-150,47.05,-124.73,115,1992,0
083-199201-298,47.5-150,47.08,-124.81,135,1992,0
083-199201-300,47.5-150,47.06,-124.85,150,1992,0
083-199201-303,47.5-150,47.39,-124.73,119,1992,0
083-199201-304,48.5-150,48.07,-124.97,104,1992,0
083-199201-306,48.5-150,48.07,-125.11,128,1992,0
083-199201-307,48.5-150,48.07,-125.2,139,1992,0
083-199201-308,48.5-50,48.17,-124.88,64,1992,2.85174880763116
083-199201-309,48.5-250,48.06,-125.3,240,1992,0
083-199201-312,48.5-150,48.08,-125.56,165,1992,0
083-199201-314,48.5-150,48.08,-125.6,185,1992,0
083-199201-315,48.5-150,48.16,-125.65,177,1992,0
083-199201-317,48.5-150,48.17,-125.39,112,1992,0
083-199201-318,48.5-150,48.16,-125.27,128,1992,0
083-199201-319,48.5-150,48.4,-124.78,146,1992,0
083-199201-320,48.5-250,48.39,-124.84,278,1992,0
083-199201-322,48.5-150,48.4,-125.23,183,1992,0
083-199201-323,48.5-150,48.41,-125.1,113,1992,0
083-199201-328,48.5-150,48.42,-125.4,165,1992,0
083-199201-329,48.5-150,48.4,-125.53,132,1992,0
083-199201-330,48.5-150,48.38,-125.78,141,1992,0
083-199201-331,48.5-250,48.42,-126.09,232,1992,0
083-199201-332,48.5-150,48.73,-125.62,165,1992,0
083-199201-333,48.5-150,48.74,-125.77,101,1992,2.03805684632489
083-199201-334,48.5-50,48.74,-125.93,79,1992,0
083-199201-335,48.5-150,48.73,-126.07,115,1992,0
083-199201-336,48.5-150,48.75,-126.15,139,1992,0
083-199201-337,48.5-150,48.74,-126.23,166,1992,0
083-199201-338,48.5-150,48.76,-126.26,174,1992,0
083-199201-339,48.5-150,48.74,-126.27,176,1992,0
083-199201-340,48.5-150,48.75,-125.34,110,1992,0.5342731818477
083-199201-341,48.5-150,48.73,-125.52,143,1992,0
083-199201-342,48.5-150,48.74,-125.57,154,1992,0
083-199201-343,48.5-150,48.74,-125.71,128,1992,0
083-199201-344,48.5-50,48.74,-125.82,88,1992,0
037-199501-004,37.5-50,37.25,-122.53,80,1995,0
037-199501-005,37.5-50,37.23,-122.6,96,1995,2.2621271620471
037-199501-006,37.5-150,37.25,-122.72,114,1995,0
037-199501-007,37.5-150,37.24,-122.77,150,1995,1.26650061436389
